settimana,denominazione_regione,codice_regione,lat,long,notifiche_inviate,utenti_positivi
2020-06-29 00:00:00,Toscana,9,43.62771252200001,10.895122839999999,-1,-1
2020-07-06 00:00:00,Toscana,9,43.62771252200001,10.895122839999999,-1,-1
2020-07-06 00:00:00,Umbria,10,42.83373549499999,12.51746724,-1,-1
2020-07-06 00:00:00,Campania,15,40.927238159999995,14.583892387999999,-1,-1
2020-07-06 00:00:00,Puglia,16,40.88008174833333,17.009317835,-1,-1
2020-07-06 00:00:00,Piemonte,1,45.1920620725,8.212714241625,-1,-1
2020-07-06 00:00:00,Basilicata,17,40.65349114500001,16.201536379999997,-1,-1
2020-07-06 00:00:00,Emilia-Romagna,8,44.580836732222224,11.260342458444445,-1,-1
2020-07-06 00:00:00,P.A. Trento,4,46.06893510999999,11.12123097,-1,-1
2020-07-06 00:00:00,P.A. Bolzano,4,46.49933453,11.35662422,-1,-1
2020-07-06 00:00:00,Molise,14,41.5728779,14.442457289999997,-1,-1
2020-07-06 00:00:00,Veneto,5,45.52924515142858,11.858031792857144,-1,-1
2020-07-06 00:00:00,Marche,11,43.36818951599999,13.436142726,-1,-1
2020-07-06 00:00:00,Friuli Venezia Giulia,6,45.901981047499994,13.321282225000003,-1,-1
2020-07-06 00:00:00,Lombardia,3,45.56078509583334,9.583767741666668,-1,-1
2020-07-06 00:00:00,Liguria,7,44.177938535,8.817461963,-1,-1
2020-07-06 00:00:00,Abruzzo,13,42.4564388275,13.871007974999998,-1,-1
2020-07-06 00:00:00,Lazio,12,41.964455604,12.741063440000003,-1,-1
2020-07-06 00:00:00,Estero,-1,-1.0,-1.0,-1,-1
2020-07-06 00:00:00,Sardegna,20,39.867080439999995,8.823601131399998,-1,-1
2020-07-06 00:00:00,Valle d'Aosta,2,45.73750286,7.320149366000001,-1,-1
2020-07-06 00:00:00,Sicilia,19,37.576104758888896,14.274259175555557,-1,-1
2020-07-06 00:00:00,Calabria,18,38.81298014600001,16.344182867999994,-1,-1
2020-07-13 00:00:00,Puglia,16,40.88008174833333,17.009317835,-1,-1
2020-07-13 00:00:00,Calabria,18,38.81298014600001,16.344182867999994,-1,-1
2020-07-13 00:00:00,Abruzzo,13,42.4564388275,13.871007974999998,-1,-1
2020-07-13 00:00:00,Molise,14,41.5728779,14.442457289999997,-1,-1
2020-07-13 00:00:00,Piemonte,1,45.1920620725,8.212714241625,-1,-1
2020-07-13 00:00:00,Marche,11,43.36818951599999,13.436142726,-1,-1
2020-07-13 00:00:00,Estero,-1,-1.0,-1.0,-1,-1
2020-07-13 00:00:00,Sicilia,19,37.576104758888896,14.274259175555557,-1,-1
2020-07-13 00:00:00,Valle d'Aosta,2,45.73750286,7.320149366000001,-1,-1
2020-07-13 00:00:00,Liguria,7,44.177938535,8.817461963,-1,-1
2020-07-13 00:00:00,P.A. Bolzano,4,46.49933453,11.35662422,-1,-1
2020-07-13 00:00:00,Emilia-Romagna,8,44.580836732222224,11.260342458444445,-1,-1
2020-07-13 00:00:00,Friuli Venezia Giulia,6,45.901981047499994,13.321282225000003,-1,-1
2020-07-13 00:00:00,Basilicata,17,40.65349114500001,16.201536379999997,-1,-1
2020-07-13 00:00:00,Campania,15,40.927238159999995,14.583892387999999,-1,-1
2020-07-13 00:00:00,P.A. Trento,4,46.06893510999999,11.12123097,-1,-1
2020-07-13 00:00:00,Veneto,5,45.52924515142858,11.858031792857144,-1,-1
2020-07-13 00:00:00,Lombardia,3,45.56078509583334,9.583767741666668,8,-1
2020-07-13 00:00:00,Sardegna,20,39.867080439999995,8.823601131399998,-1,-1
2020-07-13 00:00:00,Toscana,9,43.62771252200001,10.895122839999999,-1,-1
2020-07-13 00:00:00,Lazio,12,41.964455604,12.741063440000003,-1,-1
2020-07-13 00:00:00,Umbria,10,42.83373549499999,12.51746724,-1,-1
2020-07-20 00:00:00,Campania,15,40.927238159999995,14.583892387999999,-1,-1
2020-07-20 00:00:00,P.A. Bolzano,4,46.49933453,11.35662422,-1,-1
2020-07-20 00:00:00,Emilia-Romagna,8,44.580836732222224,11.260342458444445,-1,-1
2020-07-20 00:00:00,Sardegna,20,39.867080439999995,8.823601131399998,-1,-1
2020-07-20 00:00:00,Sicilia,19,37.576104758888896,14.274259175555557,-1,-1
2020-07-20 00:00:00,P.A. Trento,4,46.06893510999999,11.12123097,-1,-1
2020-07-20 00:00:00,Valle d'Aosta,2,45.73750286,7.320149366000001,-1,-1
2020-07-20 00:00:00,Abruzzo,13,42.4564388275,13.871007974999998,-1,-1
2020-07-20 00:00:00,Lazio,12,41.964455604,12.741063440000003,-1,-1
2020-07-20 00:00:00,Lombardia,3,45.56078509583334,9.583767741666668,13,-1
2020-07-20 00:00:00,Basilicata,17,40.65349114500001,16.201536379999997,-1,-1
2020-07-20 00:00:00,Estero,-1,-1.0,-1.0,-1,-1
2020-07-20 00:00:00,Marche,11,43.36818951599999,13.436142726,-1,-1
2020-07-20 00:00:00,Veneto,5,45.52924515142858,11.858031792857144,-1,-1
2020-07-20 00:00:00,Puglia,16,40.88008174833333,17.009317835,-1,-1
2020-07-20 00:00:00,Umbria,10,42.83373549499999,12.51746724,-1,-1
2020-07-20 00:00:00,Piemonte,1,45.1920620725,8.212714241625,-1,-1
2020-07-20 00:00:00,Liguria,7,44.177938535,8.817461963,13,-1
2020-07-20 00:00:00,Toscana,9,43.62771252200001,10.895122839999999,-1,-1
2020-07-20 00:00:00,Calabria,18,38.81298014600001,16.344182867999994,-1,-1
2020-07-20 00:00:00,Friuli Venezia Giulia,6,45.901981047499994,13.321282225000003,-1,-1
2020-07-20 00:00:00,Molise,14,41.5728779,14.442457289999997,-1,-1
2020-07-27 00:00:00,Friuli Venezia Giulia,6,45.901981047499994,13.321282225000003,-1,-1
2020-07-27 00:00:00,Abruzzo,13,42.4564388275,13.871007974999998,-1,-1
2020-07-27 00:00:00,Estero,-1,-1.0,-1.0,-1,-1
2020-07-27 00:00:00,Calabria,18,38.81298014600001,16.344182867999994,-1,-1
2020-07-27 00:00:00,Veneto,5,45.52924515142858,11.858031792857144,-1,-1
2020-07-27 00:00:00,Toscana,9,43.62771252200001,10.895122839999999,-1,-1
2020-07-27 00:00:00,Marche,11,43.36818951599999,13.436142726,-1,-1
2020-07-27 00:00:00,P.A. Bolzano,4,46.49933453,11.35662422,-1,-1
2020-07-27 00:00:00,Molise,14,41.5728779,14.442457289999997,-1,-1
2020-07-27 00:00:00,Valle d'Aosta,2,45.73750286,7.320149366000001,-1,-1
2020-07-27 00:00:00,Lombardia,3,45.56078509583334,9.583767741666668,34,-1
2020-07-27 00:00:00,Liguria,7,44.177938535,8.817461963,-1,-1
2020-07-27 00:00:00,P.A. Trento,4,46.06893510999999,11.12123097,-1,-1
2020-07-27 00:00:00,Sardegna,20,39.867080439999995,8.823601131399998,-1,-1
2020-07-27 00:00:00,Lazio,12,41.964455604,12.741063440000003,-1,-1
2020-07-27 00:00:00,Piemonte,1,45.1920620725,8.212714241625,-1,-1
2020-07-27 00:00:00,Puglia,16,40.88008174833333,17.009317835,-1,-1
2020-07-27 00:00:00,Emilia-Romagna,8,44.580836732222224,11.260342458444445,-1,-1
2020-07-27 00:00:00,Sicilia,19,37.576104758888896,14.274259175555557,-1,-1
2020-07-27 00:00:00,Umbria,10,42.83373549499999,12.51746724,-1,-1
2020-07-27 00:00:00,Basilicata,17,40.65349114500001,16.201536379999997,-1,-1
2020-07-27 00:00:00,Campania,15,40.927238159999995,14.583892387999999,-1,-1
2020-08-03 00:00:00,Basilicata,17,40.65349114500001,16.201536379999997,-1,-1
2020-08-03 00:00:00,Sicilia,19,37.576104758888896,14.274259175555557,-1,-1
2020-08-03 00:00:00,Toscana,9,43.62771252200001,10.895122839999999,-1,-1
2020-08-03 00:00:00,Friuli Venezia Giulia,6,45.901981047499994,13.321282225000003,-1,-1
2020-08-03 00:00:00,Marche,11,43.36818951599999,13.436142726,-1,-1
2020-08-03 00:00:00,Liguria,7,44.177938535,8.817461963,34,-1
2020-08-03 00:00:00,Umbria,10,42.83373549499999,12.51746724,-1,-1
2020-08-03 00:00:00,Puglia,16,40.88008174833333,17.009317835,-1,-1
2020-08-03 00:00:00,Lombardia,3,45.56078509583334,9.583767741666668,95,-1
2020-08-03 00:00:00,Lazio,12,41.964455604,12.741063440000003,-1,-1
2020-08-03 00:00:00,Veneto,5,45.52924515142858,11.858031792857144,-1,-1
2020-08-03 00:00:00,Campania,15,40.927238159999995,14.583892387999999,-1,-1
2020-08-03 00:00:00,Abruzzo,13,42.4564388275,13.871007974999998,-1,-1
2020-08-03 00:00:00,Estero,-1,-1.0,-1.0,-1,-1
2020-08-03 00:00:00,Valle d'Aosta,2,45.73750286,7.320149366000001,-1,-1
2020-08-03 00:00:00,Calabria,18,38.81298014600001,16.344182867999994,-1,-1
2020-08-03 00:00:00,P.A. Bolzano,4,46.49933453,11.35662422,-1,-1
2020-08-03 00:00:00,Emilia-Romagna,8,44.580836732222224,11.260342458444445,6,-1
2020-08-03 00:00:00,P.A. Trento,4,46.06893510999999,11.12123097,-1,-1
2020-08-03 00:00:00,Molise,14,41.5728779,14.442457289999997,-1,-1
2020-08-03 00:00:00,Piemonte,1,45.1920620725,8.212714241625,41,-1
2020-08-03 00:00:00,Sardegna,20,39.867080439999995,8.823601131399998,8,-1
2020-08-10 00:00:00,Abruzzo,13,42.4564388275,13.871007974999998,-1,-1
2020-08-10 00:00:00,Veneto,5,45.52924515142858,11.858031792857144,-1,-1
2020-08-10 00:00:00,Calabria,18,38.81298014600001,16.344182867999994,-1,-1
2020-08-10 00:00:00,Piemonte,1,45.1920620725,8.212714241625,-1,-1
2020-08-10 00:00:00,Liguria,7,44.177938535,8.817461963,17,-1
2020-08-10 00:00:00,P.A. Bolzano,4,46.49933453,11.35662422,-1,-1
2020-08-10 00:00:00,Lombardia,3,45.56078509583334,9.583767741666668,28,6
2020-08-10 00:00:00,Puglia,16,40.88008174833333,17.009317835,-1,-1
2020-08-10 00:00:00,Basilicata,17,40.65349114500001,16.201536379999997,-1,-1
2020-08-10 00:00:00,Umbria,10,42.83373549499999,12.51746724,-1,-1
2020-08-10 00:00:00,Toscana,9,43.62771252200001,10.895122839999999,-1,-1
2020-08-10 00:00:00,Emilia-Romagna,8,44.580836732222224,11.260342458444445,14,-1
2020-08-10 00:00:00,P.A. Trento,4,46.06893510999999,11.12123097,-1,-1
2020-08-10 00:00:00,Sicilia,19,37.576104758888896,14.274259175555557,-1,-1
2020-08-10 00:00:00,Valle d'Aosta,2,45.73750286,7.320149366000001,-1,-1
2020-08-10 00:00:00,Sardegna,20,39.867080439999995,8.823601131399998,-1,-1
2020-08-10 00:00:00,Marche,11,43.36818951599999,13.436142726,12,-1
2020-08-10 00:00:00,Molise,14,41.5728779,14.442457289999997,-1,-1
2020-08-10 00:00:00,Friuli Venezia Giulia,6,45.901981047499994,13.321282225000003,-1,-1
2020-08-10 00:00:00,Estero,-1,-1.0,-1.0,-1,-1
2020-08-10 00:00:00,Lazio,12,41.964455604,12.741063440000003,-1,-1
2020-08-10 00:00:00,Campania,15,40.927238159999995,14.583892387999999,-1,-1
2020-08-17 00:00:00,Sicilia,19,37.576104758888896,14.274259175555557,-1,-1
2020-08-17 00:00:00,Liguria,7,44.177938535,8.817461963,25,-1
2020-08-17 00:00:00,Friuli Venezia Giulia,6,45.901981047499994,13.321282225000003,-1,-1
2020-08-17 00:00:00,Lazio,12,41.964455604,12.741063440000003,45,-1
2020-08-17 00:00:00,Molise,14,41.5728779,14.442457289999997,-1,-1
2020-08-17 00:00:00,Lombardia,3,45.56078509583334,9.583767741666668,58,-1
2020-08-17 00:00:00,Sardegna,20,39.867080439999995,8.823601131399998,-1,-1
2020-08-17 00:00:00,Puglia,16,40.88008174833333,17.009317835,33,-1
2020-08-17 00:00:00,Toscana,9,43.62771252200001,10.895122839999999,8,-1
2020-08-17 00:00:00,Campania,15,40.927238159999995,14.583892387999999,-1,-1
2020-08-17 00:00:00,Basilicata,17,40.65349114500001,16.201536379999997,-1,-1
2020-08-17 00:00:00,P.A. Trento,4,46.06893510999999,11.12123097,-1,-1
2020-08-17 00:00:00,Abruzzo,13,42.4564388275,13.871007974999998,60,-1
2020-08-17 00:00:00,Emilia-Romagna,8,44.580836732222224,11.260342458444445,20,-1
2020-08-17 00:00:00,Calabria,18,38.81298014600001,16.344182867999994,-1,-1
2020-08-17 00:00:00,Umbria,10,42.83373549499999,12.51746724,6,-1
2020-08-17 00:00:00,Piemonte,1,45.1920620725,8.212714241625,9,-1
2020-08-17 00:00:00,Valle d'Aosta,2,45.73750286,7.320149366000001,-1,-1
2020-08-17 00:00:00,Estero,-1,-1.0,-1.0,-1,-1
2020-08-17 00:00:00,Marche,11,43.36818951599999,13.436142726,119,-1
2020-08-17 00:00:00,P.A. Bolzano,4,46.49933453,11.35662422,-1,-1
2020-08-17 00:00:00,Veneto,5,45.52924515142858,11.858031792857144,14,-1
2020-08-24 00:00:00,Lombardia,3,45.56078509583334,9.583767741666668,163,13
2020-08-24 00:00:00,Sicilia,19,37.576104758888896,14.274259175555557,-1,-1
2020-08-24 00:00:00,Sardegna,20,39.867080439999995,8.823601131399998,91,-1
2020-08-24 00:00:00,Toscana,9,43.62771252200001,10.895122839999999,75,7
2020-08-24 00:00:00,Puglia,16,40.88008174833333,17.009317835,72,-1
2020-08-24 00:00:00,P.A. Bolzano,4,46.49933453,11.35662422,37,-1
2020-08-24 00:00:00,Valle d'Aosta,2,45.73750286,7.320149366000001,-1,-1
2020-08-24 00:00:00,Piemonte,1,45.1920620725,8.212714241625,35,-1
2020-08-24 00:00:00,P.A. Trento,4,46.06893510999999,11.12123097,12,-1
2020-08-24 00:00:00,Molise,14,41.5728779,14.442457289999997,-1,-1
2020-08-24 00:00:00,Liguria,7,44.177938535,8.817461963,18,-1
2020-08-24 00:00:00,Umbria,10,42.83373549499999,12.51746724,6,-1
2020-08-24 00:00:00,Marche,11,43.36818951599999,13.436142726,71,6
2020-08-24 00:00:00,Lazio,12,41.964455604,12.741063440000003,80,-1
2020-08-24 00:00:00,Veneto,5,45.52924515142858,11.858031792857144,36,-1
2020-08-24 00:00:00,Emilia-Romagna,8,44.580836732222224,11.260342458444445,134,-1
2020-08-24 00:00:00,Estero,-1,-1.0,-1.0,-1,-1
2020-08-24 00:00:00,Campania,15,40.927238159999995,14.583892387999999,16,-1
2020-08-24 00:00:00,Basilicata,17,40.65349114500001,16.201536379999997,-1,-1
2020-08-24 00:00:00,Friuli Venezia Giulia,6,45.901981047499994,13.321282225000003,10,-1
2020-08-24 00:00:00,Calabria,18,38.81298014600001,16.344182867999994,-1,-1
2020-08-24 00:00:00,Abruzzo,13,42.4564388275,13.871007974999998,97,-1
2020-08-31 00:00:00,Campania,15,40.927238159999995,14.583892387999999,19,-1
2020-08-31 00:00:00,Lombardia,3,45.56078509583334,9.583767741666668,172,15
2020-08-31 00:00:00,Basilicata,17,40.65349114500001,16.201536379999997,-1,-1
2020-08-31 00:00:00,Calabria,18,38.81298014600001,16.344182867999994,6,-1
2020-08-31 00:00:00,Umbria,10,42.83373549499999,12.51746724,-1,-1
2020-08-31 00:00:00,Sardegna,20,39.867080439999995,8.823601131399998,17,-1
2020-08-31 00:00:00,Friuli Venezia Giulia,6,45.901981047499994,13.321282225000003,8,-1
2020-08-31 00:00:00,Estero,-1,-1.0,-1.0,-1,-1
2020-08-31 00:00:00,Marche,11,43.36818951599999,13.436142726,33,-1
2020-08-31 00:00:00,Toscana,9,43.62771252200001,10.895122839999999,97,-1
2020-08-31 00:00:00,Emilia-Romagna,8,44.580836732222224,11.260342458444445,113,8
2020-08-31 00:00:00,Liguria,7,44.177938535,8.817461963,36,-1
2020-08-31 00:00:00,Molise,14,41.5728779,14.442457289999997,-1,-1
2020-08-31 00:00:00,Valle d'Aosta,2,45.73750286,7.320149366000001,-1,-1
2020-08-31 00:00:00,Sicilia,19,37.576104758888896,14.274259175555557,26,-1
2020-08-31 00:00:00,P.A. Trento,4,46.06893510999999,11.12123097,13,-1
